,appID,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,languages,genre,tags,percentPos,hasMult,numLang,avMedDiff,sameDevPub
10,10190,Call of Duty: Modern Warfare 2,Infinity Ward,Activision,,31945.0,2927.0,0.0,"5,000,000 .. 10,000,000",5450.0,16.0,1505.0,17.0,1999.0,1999.0,0.0,488.0,"English, French, German, Italian, Spanish - Spain",Action,"{'Action': 1663, 'FPS': 1322, 'Multiplayer': 1114, 'Shooter': 882, 'First-Person': 727, 'Singleplayer': 578, 'War': 558, 'Military': 515, 'Co-op': 448, 'Online Co-Op': 413, 'PvP': 368, 'Masterpiece': 321, 'Great Soundtrack': 289, 'Story Rich': 230, 'Atmospheric': 196, 'Adventure': 187, 'Tactical': 175, 'Strategy': 147, 'Linear': 147, 'Moddable': 123}",0.9160644643266804,True,5,3945.0,False
11,1022450,War Selection,Glyph Worlds,Glyph Worlds,,10077.0,1493.0,0.0,"500,000 .. 1,000,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,"English, Russian, German, Spanish - Spain, French, Simplified Chinese, Danish, Polish, Italian, Czech, Korean, Portuguese - Brazil, Turkish, Dutch",Other,"{'Strategy': 210, 'Free to Play': 174, 'Base-Building': 168, 'RTS': 156, 'Multiplayer': 134, 'Military': 102, 'Massively Multiplayer': 98, 'Online Co-Op': 83, 'Singleplayer': 82, 'War': 81, 'Survival': 73, 'PvP': 68, 'Historical': 65, 'Indie': 64, 'Management': 62, 'Co-op': 60, 'PvE': 55, 'Atmospheric': 44, 'Early Access': 41, 'Replay Value': 41}",0.8709593777009508,True,14,0.0,True
12,1029550,Torque Drift,Grease Monkey Games,Grease Monkey Games,,1556.0,837.0,0.0,"200,000 .. 500,000",63.0,33.0,47.0,61.0,0.0,0.0,0.0,367.0,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Turkish",Other,"{'Free to Play': 191, 'Racing': 178, 'Multiplayer': 175, 'Asynchronous Multiplayer': 155, 'Driving': 135, 'Realistic': 135, 'Sports': 124, 'e-sports': 124, 'Automobile Sim': 120, 'PvP': 120, 'Competitive': 117, 'Arcade': 110, '3D': 107, 'Controller': 107, 'Physics': 98, 'Singleplayer': 92, 'Open World': 78, 'Building': 65, 'Early Access': 61, 'Addictive': 58}",0.6502298370246552,True,10,16.0,True
13,1030830,Mafia II: Definitive Edition,"Hangar 13, D3T",2K,,7735.0,3653.0,0.0,"500,000 .. 1,000,000",549.0,205.0,324.0,205.0,989.0,2999.0,67.0,519.0,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese",Action,"{'Action': 100, 'Adventure': 97, 'Crime': 36, 'Open World': 34, 'Violent': 33, 'Sexual Content': 32, 'Nudity': 31, 'Gore': 30, 'Third Person': 29, 'Third-Person Shooter': 27, 'Story Rich': 26, 'Noir': 21, 'Singleplayer': 19, 'Shooter': 11, 'Atmospheric': 10}",0.6792237442922374,False,13,225.0,False
14,1041320,Lords Mobile,IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,,2387.0,1066.0,0.0,"200,000 .. 500,000",18359.0,1514.0,27539.0,1514.0,0.0,0.0,0.0,3637.0,"English, French, Italian, German, Spanish - Spain, Ukrainian, Russian, Turkish, Japanese, Polish, Thai, Simplified Chinese, Traditional Chinese, Portuguese, Vietnamese, Arabic, Korean, Spanish - Latin America",Massively Multiplayer,"{'Massively Multiplayer': 172, 'Strategy': 156, 'Free to Play': 142, 'Gore': 119, 'Anime': 117, 'RPG': 112, 'War': 89, 'Multiplayer': 86, 'Memes': 81, 'LGBTQ+': 72, 'NSFW': 61, 'Illuminati': 56, 'RTS': 53, 'Casual': 53, 'Dating Sim': 46, 'Female Protagonist': 45, 'World War II': 43, 'MMORPG': 39, 'Mature': 38, 'Family Friendly': 29}",0.6912829423689545,True,18,-9180.0,True
15,1042550,Digimon Story Cyber Sleuth: Complete Edition,"h.a.n.d., Inc.",BANDAI NAMCO Entertainment Inc.,,4346.0,374.0,0.0,"100,000 .. 200,000",1044.0,0.0,1262.0,0.0,4999.0,4999.0,0.0,869.0,"English, German, Japanese, Korean, Traditional Chinese",RPG,"{'JRPG': 200, 'Creature Collector': 197, 'Turn-Based': 186, 'Anime': 186, 'Turn-Based Combat': 174, 'Turn-Based Strategy': 170, 'Visual Novel': 169, 'PvP': 165, 'RPG': 161, 'Strategy': 97, 'Cute': 89, 'Story Rich': 88, 'Action': 83, 'Cyberpunk': 78, 'Fantasy': 76, 'Sci-fi': 69, 'Adventure': 68, 'Multiplayer': 64, 'Detective': 61, 'Singleplayer': 59}",0.9207627118644067,True,5,-218.0,False
16,1042800,"Warhammer 40,000: Inquisitor - Prophecy",NeocoreGames,NeocoreGames,,1238.0,316.0,0.0,"100,000 .. 200,000",357.0,0.0,673.0,0.0,2499.0,2499.0,0.0,271.0,"English, French, German, Spanish - Spain, Hungarian, Japanese, Korean, Portuguese, Russian, Simplified Chinese",Action,"{'Action': 210, 'Adventure': 204, 'RPG': 201, 'Warhammer 40K': 197, 'Indie': 197, 'Hack and Slash': 192, 'Action RPG': 185, 'Violent': 185, 'Multiplayer': 184, 'Games Workshop': 179, 'Online Co-Op': 178, 'Sci-fi': 177, 'Isometric': 174, 'Story Rich': 172, 'Sexual Content': 168, 'Open World': 164, 'Aliens': 160, 'Dark': 158, 'Demons': 144, 'Destruction': 132}",0.7966537966537967,True,10,-316.0,True
17,1046930,Dota Underlords,Valve,Valve,,72435.0,14847.0,0.0,"5,000,000 .. 10,000,000",1726.0,178.0,333.0,329.0,0.0,0.0,0.0,4326.0,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Casual,"{'Free to Play': 656, 'Strategy': 546, 'Casual': 461, 'Auto Battler': 413, 'Multiplayer': 222, 'Tactical': 156, 'Turn-Based Tactics': 145, 'Chess': 131, 'Turn-Based': 121, 'Mature': 91, 'Competitive': 69, 'Fantasy': 52, 'Singleplayer': 43, 'Deckbuilding': 39, 'Card Game': 38, 'Board Game': 34, 'Co-op': 29, 'Automation': 27, 'PvP': 19, 'MOBA': 16}",0.8298961985289063,True,28,1393.0,True
18,10500,Total War: EMPIRE – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,23092.0,2352.0,0.0,"2,000,000 .. 5,000,000",4619.0,0.0,1264.0,0.0,2499.0,2499.0,0.0,3024.0,"English, French, Italian, German, Spanish - Spain, Russian, Polish, Czech",Strategy,"{'Strategy': 1060, 'Historical': 647, 'Military': 504, 'Grand Strategy': 465, 'Turn-Based Strategy': 376, 'War': 361, 'Tactical': 280, 'RTS': 277, 'Multiplayer': 253, 'Singleplayer': 200, 'Turn-Based': 165, 'Naval': 147, 'America': 137, 'Great Soundtrack': 122, 'Real Time Tactics': 122, 'Action': 118, 'Turn-Based Tactics': 104, 'Atmospheric': 87, 'Classic': 70, 'Adventure': 66}",0.90756170413457,True,8,3355.0,False
19,105450,Age of Empires III (2007),Ensemble Studios,Xbox Game Studios,,26467.0,2724.0,0.0,"2,000,000 .. 5,000,000",1336.0,779.0,457.0,779.0,3999.0,3999.0,0.0,1016.0,"English, French, German, Italian, Spanish - Spain",Simulation,"{'Strategy': 1313, 'RTS': 946, 'Base-Building': 740, 'Multiplayer': 629, 'Historical': 612, 'Resource Management': 574, 'City Builder': 541, 'War': 515, 'Simulation': 386, 'Real-Time': 361, 'Singleplayer': 361, 'Military': 287, 'Classic': 285, 'Building': 275, 'Open World': 202, 'Co-op': 194, 'Action': 186, 'Online Co-Op': 178, 'Real-Time with Pause': 163, 'Adventure': 150}",0.906683566852797,True,5,879.0,False
20,1057090,Ori and the Will of the Wisps,Moon Studios GmbH,Xbox Game Studios,,68545.0,2607.0,0.0,"2,000,000 .. 5,000,000",1050.0,86.0,965.0,86.0,2999.0,2999.0,0.0,1324.0,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish",Action,"{'Beautiful': 585, 'Great Soundtrack': 520, 'Metroidvania': 508, 'Platformer': 504, 'Action': 473, 'Singleplayer': 406, 'Atmospheric': 358, 'Adventure': 350, 'Story Rich': 316, 'Cute': 289, 'Exploration': 278, 'Action-Adventure': 274, 'Puzzle': 230, 'Emotional': 226, 'Difficult': 196, 'Indie': 191, 'Fantasy': 185, 'Open World': 172, '2D': 126, 'Souls-like': 56}",0.9633601304250056,False,21,85.0,False
21,1066780,Transport Fever 2,Urban Games,Good Shepherd Entertainment,,11492.0,1704.0,0.0,"200,000 .. 500,000",3639.0,804.0,2246.0,889.0,3999.0,3999.0,0.0,3961.0,"English, French, German, Spanish - Spain, Japanese, Dutch, Polish, Russian, Traditional Chinese, Simplified Chinese",Simulation,"{'Simulation': 244, 'Strategy': 196, 'Management': 136, 'City Builder': 116, 'Trains': 105, 'Transportation': 101, 'Economy': 100, 'Building': 70, 'Sandbox': 64, 'Singleplayer': 64, 'Realistic': 50, 'Open World': 22, 'Moddable': 21, 'Flight': 15, 'Resource Management': 14}",0.8708699605941195,False,10,1393.0,False
22,1066890,Automobilista 2,Reiza Studios,Reiza Studios,,2695.0,358.0,0.0,"100,000 .. 200,000",109.0,0.0,109.0,0.0,3999.0,3999.0,0.0,262.0,"English, French, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America",Other,"{'Racing': 115, 'Simulation': 112, 'Sports': 106, 'VR': 20, 'Automobile Sim': 11}",0.8827382902063544,False,6,0.0,True
23,1068820,OVR Toolkit,Curtis English,Curtis English,,1182.0,130.0,0.0,"200,000 .. 500,000",5313.0,724.0,10378.0,724.0,1199.0,1199.0,0.0,750.0,"English, Japanese, Korean, Czech, German, Simplified Chinese, Traditional Chinese, Portuguese, French, Spanish - Spain, Dutch, Finnish, Portuguese - Brazil",Other,"{'Utilities': 43, 'VR': 23, 'VR Only': 1}",0.9009146341463414,False,13,-5065.0,True
24,1072040,Panzer Corps 2,Flashback Games,Slitherine Ltd.,,1722.0,393.0,0.0,"50,000 .. 100,000",271.0,0.0,271.0,0.0,3999.0,3999.0,0.0,898.0,"English, German, Spanish - Spain, Russian, Simplified Chinese, French, Polish, Portuguese - Brazil",Strategy,"{'Strategy': 254, 'World War II': 154, 'Military': 144, 'Turn-Based Strategy': 142, 'Turn-Based': 139, 'Wargame': 133, 'Grand Strategy': 133, 'Hex Grid': 131, 'Historical': 122, 'Management': 119, 'War': 117, 'Tactical': 110, 'Turn-Based Tactics': 106, 'Artificial Intelligence': 105, 'Multiplayer': 99, 'Singleplayer': 87, 'Replay Value': 81, 'Turn-Based Combat': 80, 'Simulation': 80, '3D': 75}",0.8141843971631205,True,8,0.0,False
25,1072420,DRAGON QUEST BUILDERS 2,"Square Enix, KOEI TECMO GAMES CO., LTD.",Square Enix,,4003.0,412.0,0.0,"100,000 .. 200,000",5660.0,1573.0,6354.0,3038.0,4999.0,4999.0,0.0,612.0,"English, French, Italian, German, Spanish - Spain, Korean, Traditional Chinese, Japanese, Simplified Chinese",Action,"{'RPG': 190, 'Open World Survival Craft': 161, 'Adventure': 153, 'Action': 140, 'Sandbox': 84, 'Building': 84, 'Crafting': 62, 'Anime': 60, 'JRPG': 56, 'Cute': 43, 'Co-op': 39, 'Third Person': 37, 'Voxel': 34, 'Colorful': 34, 'Multiplayer': 33, 'Platformer': 30, 'Open World': 27, 'Survival': 20, 'Singleplayer': 19, 'Character Customization': 17}",0.9066817667044168,True,9,-694.0,False
26,107410,Arma 3,Bohemia Interactive,Bohemia Interactive,,179823.0,19205.0,0.0,"5,000,000 .. 10,000,000",15959.0,1034.0,1542.0,800.0,2999.0,2999.0,0.0,15925.0,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Portuguese - Brazil, Russian, Japanese, Korean, Simplified Chinese, Traditional Chinese, Turkish",Action,"{'Action': 5396, 'Multiplayer': 5221, 'Military': 5132, 'Simulation': 4688, 'Shooter': 4679, 'First-Person': 3893, 'Realistic': 3821, 'Open World': 3554, 'Tactical': 3422, 'FPS': 3309, 'War': 3141, 'Co-op': 3133, 'Strategy': 2545, 'Sandbox': 2404, 'Moddable': 1725, 'Combat': 1714, 'Online Co-Op': 1662, 'Singleplayer': 1634, 'Team-Based': 1583, 'Third-Person Shooter': 1558}",0.9035060393512471,True,14,14417.0,True
27,1080110,F1 2020,Codemasters,"Codemasters, Electronic Arts",,31311.0,2276.0,0.0,"500,000 .. 1,000,000",3406.0,439.0,1738.0,255.0,5999.0,5999.0,0.0,7745.0,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Dutch, Simplified Chinese",Other,"{'Racing': 249, 'Simulation': 207, 'Sports': 204, 'Multiplayer': 79, 'Automobile Sim': 65, 'Difficult': 50, 'Split Screen': 50, 'Driving': 40, 'Realistic': 36, 'Management': 33, 'Singleplayer': 30, 'Strategy': 28, 'Controller': 22, 'Local Multiplayer': 15, 'Arcade': 13, 'VR': 12}",0.9322356864262958,True,11,1668.0,False
28,108200,Ticket to Ride,Days of Wonder,"Days of Wonder, Asmodee Digital",,3387.0,389.0,0.0,"500,000 .. 1,000,000",503.0,0.0,458.0,0.0,999.0,999.0,0.0,479.0,"English, French, German, Italian, Spanish - Spain",Casual,"{'Board Game': 347, 'Strategy': 280, 'Tabletop': 267, 'Casual': 229, 'Multiplayer': 183, 'Turn-Based': 162, 'Indie': 154, 'Trains': 140, 'Family Friendly': 108, 'Singleplayer': 93, 'Addictive': 77, 'Touch-Friendly': 77, 'Local Multiplayer': 72, 'Turn-Based Tactics': 70, 'Turn-Based Strategy': 69, '2D': 65, 'Competitive': 62, 'Replay Value': 62, 'Asynchronous Multiplayer': 58, 'Grand Strategy': 54}",0.8969809322033898,True,5,45.0,False
29,1085660,Destiny 2,Bungie,Bungie,,324667.0,57722.0,0.0,"10,000,000 .. 20,000,000",6640.0,1261.0,337.0,482.0,0.0,0.0,0.0,65125.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese",Action,"{'PvP': 2122, 'Open World': 2103, 'Free to Play': 2102, 'Looter Shooter': 2086, 'PvE': 2084, 'FPS': 2074, 'MMORPG': 2044, 'Shooter': 2008, 'Co-op': 1985, 'Sci-fi': 1965, 'First-Person': 1964, 'Lore-Rich': 1952, 'Competitive': 1949, 'Action': 1944, 'Loot': 1933, 'Space': 1928, 'Massively Multiplayer': 1919, 'Adventure': 1908, 'Atmospheric': 1888, 'Cinematic': 1873}",0.8490490050707525,True,13,6303.0,True
30,108600,Project Zomboid,The Indie Stone,The Indie Stone,,37854.0,4323.0,0.0,"1,000,000 .. 2,000,000",1537.0,404.0,583.0,413.0,1499.0,1499.0,0.0,3895.0,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Hungarian, Norwegian, Polish, Portuguese, Russian, Turkish, Japanese, Simplified Chinese, Portuguese - Brazil",Other,"{'Survival': 1885, 'Zombies': 1642, 'Open World': 1236, 'Open World Survival Craft': 1204, 'Sandbox': 1007, 'Multiplayer': 937, 'Post-apocalyptic': 761, 'Indie': 705, 'Crafting': 685, 'Simulation': 655, 'Co-op': 622, 'RPG': 610, 'Building': 609, 'Survival Horror': 484, 'Early Access': 382, 'Isometric': 379, 'Realistic': 368, 'Singleplayer': 357, '2D': 315, 'Adventure': 285}",0.8975033786186785,True,17,954.0,True
31,1087280,Out of the Park Baseball 21,Out of the Park Developments,Out of the Park Developments,,1450.0,132.0,0.0,"50,000 .. 100,000",122.0,0.0,122.0,0.0,1999.0,1999.0,0.0,470.0,English,Other,"{'Sports': 142, 'Simulation': 138, 'Strategy': 133, 'Indie': 131, 'Management': 23, 'Baseball': 16}",0.9165613147914032,False,1,0.0,True
32,1089090,ONE PIECE: PIRATE WARRIORS 4,Koei Tecmo,BANDAI NAMCO Entertainment,,6914.0,672.0,0.0,"200,000 .. 500,000",566.0,1.0,571.0,1.0,5999.0,5999.0,0.0,774.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Thai, Traditional Chinese, Simplified Chinese",Action,"{'Hack and Slash': 292, 'Anime': 286, ""Beat 'em up"": 285, 'Pirates': 277, 'Fighting': 275, 'Arcade': 264, 'PvP': 261, 'Split Screen': 261, 'Action': 257, 'Co-op': 107, 'Comedy': 106, 'Adventure': 105, 'RPG': 104, 'Multiplayer': 101, 'Local Co-Op': 93, 'Online Co-Op': 82, 'Singleplayer': 66, 'Controller': 61, 'Nudity': 41, 'Open World': 39}",0.9114157658845241,True,13,-5.0,False
33,1089350,NBA 2K20,Visual Concepts,2K,,29808.0,28783.0,0.0,"5,000,000 .. 10,000,000",8192.0,204.0,2105.0,215.0,5999.0,5999.0,0.0,7531.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese",Simulation,"{'Basketball': 289, 'Sports': 182, 'Simulation': 124, 'Multiplayer': 111, 'Singleplayer': 49, 'Capitalism': 35, 'Loot': 22, 'Casual': 20, 'Massively Multiplayer': 16, 'Local Multiplayer': 16, 'Controller': 14, 'Character Customization': 13, 'Realistic': 10}",0.5087470771961564,True,9,6087.0,False
34,1094780,Fisher Online,R-Age,R-Age,,1798.0,229.0,0.0,"50,000 .. 100,000",0.0,0.0,0.0,0.0,1499.0,1499.0,0.0,429.0,"English, Russian",Other,"{'Simulation': 41, 'Fishing': 38, 'Massively Multiplayer': 37, 'Early Access': 34, 'Indie': 33}",0.8870251603354712,True,2,0.0,True
35,109600,Neverwinter,Cryptic Studios,Perfect World Entertainment,,24978.0,7113.0,0.0,"5,000,000 .. 10,000,000",1620.0,262.0,342.0,298.0,0.0,0.0,0.0,2009.0,"English, French, Italian, German, Polish, Turkish, Portuguese - Brazil, Russian",Adventure,"{'Free to Play': 1811, 'MMORPG': 1118, 'RPG': 916, 'Massively Multiplayer': 860, 'Adventure': 665, 'Multiplayer': 603, 'Fantasy': 563, 'Action': 543, 'Open World': 471, 'Character Customization': 378, 'Co-op': 305, 'Dungeons & Dragons': 292, 'PvP': 253, 'Dragons': 248, 'Action RPG': 205, 'Third Person': 194, 'PvE': 191, 'Atmospheric': 130, 'Hack and Slash': 125, 'Zombies': 113}",0.7783490698326634,True,8,1278.0,False
36,1097840,Gears 5,The Coalition,Xbox Game Studios,,11449.0,5698.0,0.0,"500,000 .. 1,000,000",419.0,0.0,393.0,0.0,3999.0,3999.0,0.0,477.0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish",Action,"{'Action': 246, 'Adventure': 206, 'Multiplayer': 99, 'Third-Person Shooter': 95, 'Co-op': 89, 'Gore': 83, 'Singleplayer': 78, 'Violent': 76, 'Shooter': 73, 'Hero Shooter': 58, 'Female Protagonist': 52, 'Open World': 50, 'Third Person': 45, 'Co-op Campaign': 44, 'Sci-fi': 40, 'Story Rich': 39, 'Split Screen': 39, 'Local Co-Op': 37, 'Mature': 31, 'Horror': 28}",0.667696973231469,True,15,26.0,False
37,1100600,Football Manager 2020,Sports Interactive,SEGA,,27482.0,3423.0,0.0,"5,000,000 .. 10,000,000",12036.0,1098.0,12558.0,1684.0,0.0,0.0,0.0,12377.0,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Greek, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish",Simulation,"{'Simulation': 251, 'Sports': 240, 'Management': 216, 'Soccer': 188, 'Multiplayer': 44, 'Football': 43, 'Strategy': 40, 'Singleplayer': 15}",0.8892412231030578,True,17,-522.0,False
38,1100620,Football Manager 2020 Touch,Sports Interactive,SEGA,,831.0,126.0,0.0,"100,000 .. 200,000",15.0,0.0,26.0,0.0,0.0,0.0,0.0,428.0,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Greek, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish",Simulation,"{'Sports': 74, 'Simulation': 71, 'Soccer': 11, 'Management': 8, 'Football': 5}",0.8683385579937304,False,17,-11.0,False
39,11020,TrackMania Nations Forever,Nadeo,Ubisoft,,13649.0,1816.0,0.0,"2,000,000 .. 5,000,000",338.0,412.0,49.0,647.0,0.0,0.0,0.0,982.0,"English, French, German, Italian, Spanish - Spain, Portuguese, Japanese, Traditional Chinese, Korean, Slovakian, Dutch, Russian, Hungarian, Czech, Polish",Other,"{'Racing': 681, 'Free to Play': 468, 'Multiplayer': 315, 'Automobile Sim': 312, 'Singleplayer': 208, 'Level Editor': 176, 'Arcade': 149, 'Simulation': 120, 'Competitive': 118, 'Controller': 99, 'Massively Multiplayer': 97, 'Action': 83, 'Sports': 77, 'Difficult': 62, 'Sandbox': 57, 'Casual': 47, 'Adventure': 41, 'First-Person': 37, 'Co-op': 36, 'Open World': 27}",0.8825735531846104,True,15,289.0,False
40,1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,,12913.0,430.0,0.0,"200,000 .. 500,000",1802.0,0.0,2334.0,0.0,2499.0,2499.0,0.0,1132.0,"English, French, German, Portuguese - Brazil, Russian, Simplified Chinese",Strategy,"{'Card Battler': 199, 'Rogue-lite': 187, 'Turn-Based Tactics': 181, 'Card Game': 176, 'PvP': 173, 'Rogue-like': 170, 'Difficult': 167, 'Turn-Based Strategy': 156, 'Strategy': 148, 'RPG': 145, 'Deckbuilding': 143, 'Choices Matter': 126, 'Turn-Based Combat': 120, 'Procedural Generation': 118, 'Colorful': 111, 'Fantasy': 102, 'Roguelike Deckbuilder': 96, 'Demons': 95, 'Trains': 94, 'Magic': 92}",0.9677733643108746,False,6,-532.0,False
41,1105420,Game of Thrones Winter is Coming,YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,,852.0,554.0,0.0,"200,000 .. 500,000",84.0,20.0,96.0,20.0,0.0,0.0,0.0,1009.0,"English, French, Italian, German, Turkish, Japanese, Polish, Thai, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Spanish - Latin America, Vietnamese, Korean",Other,"{'Free to Play': 359, 'RPG': 345, 'Strategy': 338, 'Massively Multiplayer': 336, 'Simulation': 321, 'Fantasy': 317, 'Open World': 307, 'RTS': 301, 'City Builder': 294, 'Strategy RPG': 293, 'Wargame': 286, 'Real Time Tactics': 284, 'Grand Strategy': 280, 'Tactical RPG': 277, '3D Platformer': 269, 'Medieval': 266, '2.5D': 266, 'Racing': 266, 'Third Person': 254, 'Dragons': 245}",0.6059743954480796,True,14,-12.0,True
42,110800,L.A. Noire,"Team Bondi, Rockstar Leeds",Rockstar Games,,20880.0,3568.0,0.0,"2,000,000 .. 5,000,000",860.0,724.0,417.0,724.0,699.0,1999.0,65.0,417.0,"English, French, German, Italian, Russian, Spanish - Spain",Adventure,"{'Detective': 881, 'Crime': 627, 'Open World': 611, 'Noir': 604, 'Adventure': 528, 'Story Rich': 457, 'Mystery': 391, 'Third Person': 381, 'Investigation': 355, 'Cinematic': 323, 'Singleplayer': 321, 'Action': 312, 'Atmospheric': 283, 'Mature': 240, 'Nudity': 125, 'Strategy': 119, 'Puzzle': 111, 'Third-Person Shooter': 107, 'Thriller': 96, '3D Vision': 52}",0.8540575916230366,False,6,443.0,False
43,1113000,Persona 4 Golden,ATLUS,SEGA,,46349.0,1338.0,0.0,"500,000 .. 1,000,000",2271.0,348.0,1818.0,382.0,1999.0,1999.0,0.0,2691.0,"English, Japanese, Korean, Traditional Chinese",RPG,"{'JRPG': 1211, 'Great Soundtrack': 998, 'Story Rich': 931, 'Anime': 900, 'RPG': 780, 'Turn-Based Combat': 762, 'Singleplayer': 697, 'Party-Based RPG': 678, 'Mystery': 624, 'Turn-Based Strategy': 572, 'Emotional': 558, 'Multiple Endings': 544, 'Detective': 432, 'Colorful': 404, 'Adventure': 351, 'Dating Sim': 345, 'Strategy': 318, 'Violent': 163, 'Visual Novel': 147, 'Sexual Content': 133}",0.9719420387107598,False,4,453.0,False
44,1118200,People Playground,mestiez,Studio Minus,,52033.0,640.0,0.0,"1,000,000 .. 2,000,000",2238.0,253.0,1220.0,263.0,999.0,999.0,0.0,5535.0,English,Action,"{'Sandbox': 550, 'Physics': 424, 'Gore': 422, 'Violent': 418, 'Moddable': 411, 'Singleplayer': 403, 'Blood': 359, '2D': 349, 'Simulation': 331, 'Funny': 278, 'Building': 234, 'Destruction': 226, 'Casual': 218, 'Indie': 206, 'Pixel Graphics': 182, 'Action': 177, 'Comedy': 152, 'Horror': 150, 'Psychological Horror': 143, 'Choose Your Own Adventure': 139}",0.9878495623943956,False,1,1018.0,False
45,1127400,Mindustry,AnukenDev,AnukenDev,,8235.0,279.0,0.0,"200,000 .. 500,000",5044.0,5434.0,2820.0,5434.0,599.0,599.0,0.0,519.0,"English, Spanish - Spain, Japanese, Portuguese, Simplified Chinese, Traditional Chinese, French, German, Korean, Polish, Portuguese - Brazil, Russian, Ukrainian, Italian",Strategy,"{'Base-Building': 164, 'Tower Defense': 162, 'Resource Management': 161, 'Strategy': 154, 'Multiplayer': 116, 'Sandbox': 102, 'Co-op': 99, 'Automation': 96, 'Building': 93, 'Online Co-Op': 61, '2D': 61, 'Pixel Graphics': 60, 'RTS': 54, 'Indie': 53, 'PvP': 49, 'PvE': 47, 'Singleplayer': 46, 'Management': 24, 'Action': 24, 'Survival': 15}",0.96723044397463,True,14,2224.0,True
46,1128810,RISK: Global Domination,SMG Studio,SMG Studio,,17161.0,3226.0,0.0,"1,000,000 .. 2,000,000",294.0,2.0,92.0,2.0,0.0,0.0,0.0,1673.0,"English, French, Italian, German, Spanish - Spain, Russian, Simplified Chinese, Turkish, Portuguese - Brazil",Casual,"{'Free to Play': 176, 'Board Game': 166, 'Multiplayer': 160, 'Strategy': 156, 'Turn-Based Strategy': 99, 'War': 94, 'Casual': 80, 'Turn-Based': 73, 'Tactical': 70, 'Local Co-Op': 70, 'Turn-Based Tactics': 66, 'Singleplayer': 64, 'Tabletop': 62, 'Classic': 50, 'Indie': 41, 'Online Co-Op': 19, 'Grand Strategy': 14, 'Local Multiplayer': 13, 'Psychological Horror': 7}",0.8417619070976603,True,9,202.0,True
47,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,Edmund McMillen,,48542.0,2231.0,0.0,"2,000,000 .. 5,000,000",1624.0,6.0,479.0,6.0,499.0,499.0,0.0,277.0,English,Action,"{'Action Roguelike': 2327, 'Rogue-like': 2251, 'Indie': 1928, 'Replay Value': 1307, 'Difficult': 1277, 'Procedural Generation': 928, 'Dark': 893, 'Action': 857, 'Top-Down': 700, 'Great Soundtrack': 688, 'Addictive': 626, 'Singleplayer': 601, 'Adventure': 539, 'Rogue-lite': 473, '2D': 381, 'Dungeon Crawler': 381, 'Survival': 381, 'RPG': 378, 'Perma Death': 333, 'Bullet Hell': 311}",0.9560593228684537,False,1,1145.0,False
